VG,VD,W,L,ID,abs_ID,log_ID,device
1,3.1,5,5,2.0452e-07,2.0452e-07,-6.6892642159455,top1rep
1,3.2,5,5,2.0682e-07,2.0682e-07,-6.684407466208409,top1rep
1,3.3000000000000003,5,5,2.0846e-07,2.0846e-07,-6.6809772665695855,top1rep
1,3.4,5,5,2.0848e-07,2.0848e-07,-6.68093560163149,top1rep
1,3.5,5,5,2.1206e-07,2.1206e-07,-6.673541242928778,top1rep
1,3.6,5,5,2.0884e-07,2.0884e-07,-6.680186315461322,top1rep
1,3.7,5,5,2.0708e-07,2.0708e-07,-6.683861843690182,top1rep
1,3.8,5,5,2.0836e-07,2.0836e-07,-6.681185651239341,top1rep
1,3.9,5,5,2.0768e-07,2.0768e-07,-6.682605324879725,top1rep
1,4.0,5,5,2.0902e-07,2.0902e-07,-6.6798121565967365,top1rep
1,4.1,5,5,2.0648e-07,2.0648e-07,-6.685122008464187,top1rep
1,4.2,5,5,2.0934e-07,2.0934e-07,-6.679147780168246,top1rep
1,4.3,5,5,2.126e-07,2.126e-07,-6.6724367398127225,top1rep
1,4.4,5,5,2.1264e-07,2.1264e-07,-6.672355036401343,top1rep
1,4.5,5,5,2.1298e-07,2.1298e-07,-6.671661177300472,top1rep
1,4.6000000000000005,5,5,2.112e-07,2.112e-07,-6.675306086138225,top1rep
1,4.7,5,5,2.116e-07,2.116e-07,-6.674484336636852,top1rep
1,4.8,5,5,2.105e-07,2.105e-07,-6.676747899828313,top1rep
1,4.9,5,5,2.1582e-07,2.1582e-07,-6.665908311797845,top1rep
1,5.0,5,5,2.1478e-07,2.1478e-07,-6.668006161957743,top1rep
2,0.0,5,5,3.29046e-11,3.29046e-11,-10.48274338426981,top1rep
2,0.1,5,5,9.741099999999998e-08,9.741099999999998e-08,-7.01139199825938,top1rep
2,0.2,5,5,1.9986e-07,1.9986e-07,-6.69927411692518,top1rep
2,0.3,5,5,2.8886e-07,2.8886e-07,-6.539312593088314,top1rep
2,0.4,5,5,3.7394e-07,3.7394e-07,-6.427198076300389,top1rep
2,0.5,5,5,4.674e-07,4.674e-07,-6.330311291943792,top1rep
2,0.6,5,5,5.4832e-07,5.4832e-07,-6.260965912914208,top1rep
2,0.7,5,5,6.2258e-07,6.2258e-07,-6.205804834872827,top1rep
2,0.8,5,5,6.8972e-07,6.8972e-07,-6.161327180472269,top1rep
2,0.9,5,5,7.6176e-07,7.6176e-07,-6.1181818358695645,top1rep
2,1.0,5,5,8.137999999999999e-07,8.137999999999999e-07,-6.0894823144827335,top1rep
2,1.1,5,5,8.6306e-07,8.6306e-07,-6.063959011048258,top1rep
2,1.2,5,5,8.9874e-07,8.9874e-07,-6.046365928841584,top1rep
2,1.3,5,5,9.4492e-07,9.4492e-07,-6.024604958717469,top1rep
2,1.4,5,5,9.955e-07,9.955e-07,-6.001958735636571,top1rep
2,1.5,5,5,1.0142e-06,1.0142e-06,-5.993876393788145,top1rep
2,1.6,5,5,1.03542e-06,1.03542e-06,-5.984883450513377,top1rep
2,1.7,5,5,1.07018e-06,1.07018e-06,-5.970543169574435,top1rep
2,1.8,5,5,1.08088e-06,1.08088e-06,-5.966222519026024,top1rep
2,1.9,5,5,1.11828e-06,1.11828e-06,-5.9514494422188475,top1rep
2,2.0,5,5,1.12532e-06,1.12532e-06,-5.9487239624657455,top1rep
2,2.1,5,5,1.1366e-06,1.1366e-06,-5.944392348291289,top1rep
2,2.2,5,5,1.1221e-06,1.1221e-06,-5.949968437631599,top1rep
2,2.3000000000000003,5,5,1.1470000000000002e-06,1.1470000000000002e-06,-5.940436582098732,top1rep
2,2.4,5,5,1.1573e-06,1.1573e-06,-5.936554046876967,top1rep
2,2.5,5,5,1.1612000000000002e-06,1.1612000000000002e-06,-5.935092972840364,top1rep
2,2.6,5,5,1.1586e-06,1.1586e-06,-5.936066475836961,top1rep
2,2.7,5,5,1.1547e-06,1.1547e-06,-5.937530834185747,top1rep
2,2.8000000000000003,5,5,1.1707e-06,1.1707e-06,-5.931554381645649,top1rep
2,2.9,5,5,1.17e-06,1.17e-06,-5.931814138253839,top1rep
2,3.0,5,5,1.1717e-06,1.1717e-06,-5.93118357007778,top1rep
2,3.1,5,5,1.1795e-06,1.1795e-06,-5.928302054778386,top1rep
2,3.2,5,5,1.1797e-06,1.1797e-06,-5.9282284205832445,top1rep
2,3.3000000000000003,5,5,1.1781000000000002e-06,1.1781000000000002e-06,-5.928817844009919,top1rep
2,3.4,5,5,1.1742e-06,1.1742e-06,-5.930257923958355,top1rep
2,3.5,5,5,1.1764e-06,1.1764e-06,-5.929444984164968,top1rep
2,3.6,5,5,1.1736e-06,1.1736e-06,-5.930479899164774,top1rep
2,3.7,5,5,1.193e-06,1.193e-06,-5.923359556329658,top1rep
2,3.8,5,5,1.1935e-06,1.1935e-06,-5.923177576657227,top1rep
2,3.9,5,5,1.1921000000000002e-06,1.1921000000000002e-06,-5.923687312023142,top1rep
2,4.0,5,5,1.1946000000000002e-06,1.1946000000000002e-06,-5.922777489588947,top1rep
2,4.1,5,5,1.1973000000000002e-06,1.1973000000000002e-06,-5.921797017496314,top1rep
2,4.2,5,5,1.2073e-06,1.2073e-06,-5.91818479936772,top1rep
2,4.3,5,5,1.1996e-06,1.1996e-06,-5.920963542912511,top1rep
2,4.4,5,5,1.2000000000000002e-06,1.2000000000000002e-06,-5.920818753952375,top1rep
2,4.5,5,5,1.2090000000000002e-06,1.2090000000000002e-06,-5.917573699139228,top1rep
2,4.6000000000000005,5,5,1.2197000000000002e-06,1.2197000000000002e-06,-5.913746976182839,top1rep
2,4.7,5,5,1.2183e-06,1.2183e-06,-5.914245755790301,top1rep
2,4.8,5,5,1.2169000000000002e-06,1.2169000000000002e-06,-5.914745108896123,top1rep
2,4.9,5,5,1.2137e-06,1.2137e-06,-5.915888648059323,top1rep
2,5.0,5,5,1.2193e-06,1.2193e-06,-5.91388942619868,top1rep
3,0.0,5,5,4.46642e-11,4.46642e-11,-10.35004044044372,top1rep
3,0.1,5,5,1.3966e-07,1.3966e-07,-6.854927962295002,top1rep
3,0.2,5,5,2.936e-07,2.936e-07,-6.532243948755967,top1rep
3,0.3,5,5,4.4078e-07,4.4078e-07,-6.3557781194346115,top1rep
3,0.4,5,5,6.0446e-07,6.0446e-07,-6.218632433188735,top1rep
3,0.5,5,5,7.507e-07,7.507e-07,-6.124533584133615,top1rep
3,0.6,5,5,9.2108e-07,9.2108e-07,-6.035702647707939,top1rep
3,0.7,5,5,1.08738e-06,1.08738e-06,-5.963618659167228,top1rep
3,0.8,5,5,1.2308e-06,1.2308e-06,-5.909812512424579,top1rep
3,0.9,5,5,1.3723000000000002e-06,1.3723000000000002e-06,-5.862550936659664,top1rep
3,1.0,5,5,1.5170000000000005e-06,1.5170000000000005e-06,-5.81901441921327,top1rep
3,1.1,5,5,1.6416e-06,1.6416e-06,-5.784732656568278,top1rep
3,1.2,5,5,1.7583000000000002e-06,1.7583000000000002e-06,-5.754907023898719,top1rep
3,1.3,5,5,1.8788e-06,1.8788e-06,-5.726119448488789,top1rep
3,1.4,5,5,1.9921000000000004e-06,1.9921000000000004e-06,-5.7006888645277165,top1rep
3,1.5,5,5,2.0976e-06,2.0976e-06,-5.678277325653991,top1rep
3,1.6,5,5,2.1944e-06,2.1944e-06,-5.658684205403527,top1rep
3,1.7,5,5,2.2837000000000003e-06,2.2837000000000003e-06,-5.641360948106535,top1rep
3,1.8,5,5,2.3592e-06,2.3592e-06,-5.627235240456258,top1rep
3,1.9,5,5,2.4413e-06,2.4413e-06,-5.612378848874913,top1rep
3,2.0,5,5,2.5176000000000003e-06,2.5176000000000003e-06,-5.5990132700948365,top1rep
3,2.1,5,5,2.5793000000000004e-06,2.5793000000000004e-06,-5.588498141860776,top1rep
3,2.2,5,5,2.64e-06,2.64e-06,-5.578396073130169,top1rep
3,2.3000000000000003,5,5,2.646e-06,2.646e-06,-5.577410160148518,top1rep
3,2.4,5,5,2.7436000000000003e-06,2.7436000000000003e-06,-5.561679205813551,top1rep
3,2.5,5,5,2.7859000000000003e-06,2.7859000000000003e-06,-5.555034476651334,top1rep
3,2.6,5,5,2.8055e-06,2.8055e-06,-5.551989726960524,top1rep
3,2.7,5,5,2.8344000000000003e-06,2.8344000000000003e-06,-5.547538860674879,top1rep
3,2.8000000000000003,5,5,2.8675000000000005e-06,2.8675000000000005e-06,-5.542496573426694,top1rep
3,2.9,5,5,2.8926000000000005e-06,2.8926000000000005e-06,-5.538711618133349,top1rep
3,3.0,5,5,2.9068000000000003e-06,2.9068000000000003e-06,-5.536584848478777,top1rep
3,3.1,5,5,2.9312000000000004e-06,2.9312000000000004e-06,-5.532954548012244,top1rep
3,3.2,5,5,2.9480000000000004e-06,2.9480000000000004e-06,-5.530472520812986,top1rep
3,3.3000000000000003,5,5,2.9542000000000004e-06,2.9542000000000004e-06,-5.529560106195318,top1rep
3,3.4,5,5,2.9726e-06,2.9726e-06,-5.526863526543523,top1rep
3,3.5,5,5,2.9844e-06,2.9844e-06,-5.525142968682439,top1rep
3,3.6,5,5,2.9972000000000003e-06,2.9972000000000003e-06,-5.5232842760739365,top1rep
3,3.7,5,5,2.9983e-06,2.9983e-06,-5.523124915241494,top1rep
3,3.8,5,5,3.0276000000000005e-06,3.0276000000000005e-06,-5.5189015034348,top1rep
3,3.9,5,5,2.9915000000000005e-06,2.9915000000000005e-06,-5.524110992821934,top1rep
3,4.0,5,5,3.03e-06,3.03e-06,-5.518557371497695,top1rep
3,4.1,5,5,3.0363000000000005e-06,3.0363000000000005e-06,-5.517655320422201,top1rep
3,4.2,5,5,3.0437e-06,3.0437e-06,-5.516598155700823,top1rep
3,4.3,5,5,3.0494000000000004e-06,3.0494000000000004e-06,-5.515785604037804,top1rep
3,4.4,5,5,3.0844000000000005e-06,3.0844000000000005e-06,-5.510829305547154,top1rep
3,4.5,5,5,3.0846000000000005e-06,3.0846000000000005e-06,-5.510801145749323,top1rep
3,4.6000000000000005,5,5,3.0894000000000004e-06,3.0894000000000004e-06,-5.510125857789122,top1rep
3,4.7,5,5,3.0876000000000003e-06,3.0876000000000003e-06,-5.510378967742029,top1rep
3,4.8,5,5,3.1038000000000003e-06,3.1038000000000003e-06,-5.508106271207274,top1rep
3,4.9,5,5,3.0989000000000005e-06,3.0989000000000005e-06,-5.508792438006895,top1rep
3,5.0,5,5,3.0755000000000005e-06,3.0755000000000005e-06,-5.512084268640233,top1rep
4,0.0,5,5,5.14268e-11,5.14268e-11,-10.288810498536758,top1rep
4,0.1,5,5,1.54e-07,1.54e-07,-6.812479279163537,top1rep
4,0.2,5,5,3.4388e-07,3.4388e-07,-6.463593081933782,top1rep
4,0.3,5,5,5.7146e-07,5.7146e-07,-6.243014163146636,top1rep
4,0.4,5,5,8.0416e-07,8.0416e-07,-6.094657533087518,top1rep
4,0.5,5,5,1.03552e-06,1.03552e-06,-5.984841508739859,top1rep
4,0.6,5,5,1.2339000000000002e-06,1.2339000000000002e-06,-5.908720035771163,top1rep
4,0.7,5,5,1.4899e-06,1.4899e-06,-5.826842879846531,top1rep
4,0.8,5,5,1.6831000000000002e-06,1.6831000000000002e-06,-5.7738900800087265,top1rep
4,0.9,5,5,1.9165e-06,1.9165e-06,-5.717491176409629,top1rep
4,1.0,5,5,2.1420000000000004e-06,2.1420000000000004e-06,-5.669180533504163,top1rep
4,1.1,5,5,2.3483e-06,2.3483e-06,-5.6292464218954965,top1rep
4,1.2,5,5,2.5644000000000004e-06,2.5644000000000004e-06,-5.591014231788305,top1rep
4,1.3,5,5,2.7871000000000004e-06,2.7871000000000004e-06,-5.55484744870002,top1rep
4,1.4,5,5,2.9783000000000004e-06,2.9783000000000004e-06,-5.526031558503766,top1rep
4,1.5,5,5,3.1780000000000003e-06,3.1780000000000003e-06,-5.497846107128639,top1rep
4,1.6,5,5,3.3942000000000005e-06,3.3942000000000005e-06,-5.469262570875947,top1rep
4,1.7,5,5,3.5404000000000004e-06,3.5404000000000004e-06,-5.450947667923665,top1rep
4,1.8,5,5,3.7063e-06,3.7063e-06,-5.431059430383703,top1rep
4,1.9,5,5,3.867500000000001e-06,3.867500000000001e-06,-5.4125696776285945,top1rep
4,2.0,5,5,4.1189000000000005e-06,4.1189000000000005e-06,-5.385218751858922,top1rep
4,2.1,5,5,4.2574e-06,4.2574e-06,-5.37085554417763,top1rep
4,2.2,5,5,4.3679e-06,4.3679e-06,-5.3597273130563705,top1rep
4,2.3000000000000003,5,5,4.5426e-06,4.5426e-06,-5.34269550343211,top1rep
4,2.4,5,5,4.670700000000001e-06,4.670700000000001e-06,-5.330618026638294,top1rep
4,2.5,5,5,4.721200000000001e-06,4.721200000000001e-06,-5.3259476015478615,top1rep
4,2.6,5,5,4.9027000000000005e-06,4.9027000000000005e-06,-5.3095646807555985,top1rep
4,2.7,5,5,5.032300000000001e-06,5.032300000000001e-06,-5.298233476374208,top1rep
4,2.8000000000000003,5,5,5.0791e-06,5.0791e-06,-5.294213236468379,top1rep
4,2.9,5,5,5.2027e-06,5.2027e-06,-5.283771215830058,top1rep
4,3.0,5,5,5.254800000000001e-06,5.254800000000001e-06,-5.2794438087602495,top1rep
4,3.1,5,5,5.2974e-06,5.2974e-06,-5.275937232797083,top1rep
4,3.2,5,5,5.5106e-06,5.5106e-06,-5.258801112127762,top1rep
4,3.3000000000000003,5,5,5.541400000000001e-06,5.541400000000001e-06,-5.256380499628438,top1rep
4,3.4,5,5,5.558800000000001e-06,5.558800000000001e-06,-5.255018951156423,top1rep
4,3.5,5,5,5.591e-06,5.591e-06,-5.252510507741327,top1rep
4,3.6,5,5,5.669e-06,5.669e-06,-5.24649354300903,top1rep
4,3.7,5,5,5.6636e-06,5.6636e-06,-5.2469074269155955,top1rep
4,3.8,5,5,5.6428e-06,5.6428e-06,-5.248505342328869,top1rep
4,3.9,5,5,5.770000000000001e-06,5.770000000000001e-06,-5.238824186844268,top1rep
4,4.0,5,5,5.81e-06,5.81e-06,-5.235823867609669,top1rep
4,4.1,5,5,5.8089e-06,5.8089e-06,-5.235906099822963,top1rep
4,4.2,5,5,5.848400000000001e-06,5.848400000000001e-06,-5.232962931561151,top1rep
4,4.3,5,5,5.9005000000000005e-06,5.9005000000000005e-06,-5.229111185300175,top1rep
4,4.4,5,5,5.8518000000000005e-06,5.8518000000000005e-06,-5.2327105254005675,top1rep
4,4.5,5,5,5.8611000000000005e-06,5.8611000000000005e-06,-5.232020868777449,top1rep
4,4.6000000000000005,5,5,5.9085e-06,5.9085e-06,-5.228522760135177,top1rep
4,4.7,5,5,5.9711e-06,5.9711e-06,-5.223945655483012,top1rep
4,4.8,5,5,5.853800000000001e-06,5.853800000000001e-06,-5.232562119684968,top1rep
4,4.9,5,5,5.917700000000001e-06,5.917700000000001e-06,-5.227847055337437,top1rep
4,5.0,5,5,5.962000000000001e-06,5.962000000000001e-06,-5.224608028303388,top1rep
5,0.0,5,5,5.31526e-11,5.31526e-11,-10.274475486775012,top1rep
5,0.1,5,5,2.139e-07,2.139e-07,-6.669789215428472,top1rep
5,0.2,5,5,4.538e-07,4.538e-07,-6.343135508451083,top1rep
5,0.3,5,5,6.6934e-07,6.6934e-07,-6.174353220625973,top1rep
5,0.4,5,5,9.4988e-07,9.4988e-07,-6.022331256426521,top1rep
5,0.5,5,5,1.2386e-06,1.2386e-06,-5.907068924326447,top1rep
5,0.6,5,5,1.5110000000000002e-06,1.5110000000000002e-06,-5.820735535660974,top1rep
5,0.7,5,5,1.8332e-06,1.8332e-06,-5.736790151427251,top1rep
5,0.8,5,5,2.171e-06,2.171e-06,-5.66334017654558,top1rep
5,0.9,5,5,2.6221000000000003e-06,2.6221000000000003e-06,-5.581350749480397,top1rep
5,1.0,5,5,3.0975000000000004e-06,3.0975000000000004e-06,-5.508988684951899,top1rep
5,1.1,5,5,3.3922000000000003e-06,3.3922000000000003e-06,-5.469518550184255,top1rep
5,1.2,5,5,3.748e-06,3.748e-06,-5.426200417784259,top1rep
5,1.3,5,5,4.0318e-06,4.0318e-06,-5.394501019481849,top1rep
5,1.4,5,5,4.3598e-06,4.3598e-06,-5.360533432953574,top1rep
5,1.5,5,5,4.5589000000000005e-06,4.5589000000000005e-06,-5.341139933993366,top1rep
5,1.6,5,5,4.8461e-06,4.8461e-06,-5.314607628374307,top1rep
5,1.7,5,5,5.1553e-06,5.1553e-06,-5.287746056946208,top1rep
5,1.8,5,5,5.446800000000001e-06,5.446800000000001e-06,-5.263858571209526,top1rep
5,1.9,5,5,5.731800000000001e-06,5.731800000000001e-06,-5.241708971870602,top1rep
5,2.0,5,5,5.918300000000001e-06,5.918300000000001e-06,-5.227803024129367,top1rep
5,2.1,5,5,6.1558e-06,6.1558e-06,-5.210715498702056,top1rep
5,2.2,5,5,6.266500000000001e-06,6.266500000000001e-06,-5.202974955994738,top1rep
5,2.3000000000000003,5,5,6.5124000000000005e-06,6.5124000000000005e-06,-5.186258932372899,top1rep
5,2.4,5,5,6.923500000000001e-06,6.923500000000001e-06,-5.159674303460092,top1rep
5,2.5,5,5,6.922000000000001e-06,6.922000000000001e-06,-5.159768405041891,top1rep
5,2.6,5,5,7.338100000000002e-06,7.338100000000002e-06,-5.1344163741891915,top1rep
5,2.7,5,5,7.473300000000002e-06,7.473300000000002e-06,-5.126487583550139,top1rep
5,2.8000000000000003,5,5,7.6621e-06,7.6621e-06,-5.115652184229111,top1rep
5,2.9,5,5,7.7469e-06,7.7469e-06,-5.110872050039277,top1rep
5,3.0,5,5,7.811600000000002e-06,7.811600000000002e-06,-5.107260003254175,top1rep
5,3.1,5,5,7.971400000000001e-06,7.971400000000001e-06,-5.098465397690514,top1rep
5,3.2,5,5,8.102600000000001e-06,8.102600000000001e-06,-5.0913756003228805,top1rep
5,3.3000000000000003,5,5,8.1727e-06,8.1727e-06,-5.0876344426859745,top1rep
5,3.4,5,5,8.3512e-06,8.3512e-06,-5.078251115422539,top1rep
5,3.5,5,5,8.527000000000002e-06,8.527000000000002e-06,-5.0692037370167,top1rep
5,3.6,5,5,8.3703e-06,8.3703e-06,-5.077258976175234,top1rep
5,3.7,5,5,8.584900000000001e-06,8.584900000000001e-06,-5.066264759291781,top1rep
5,3.8,5,5,8.6198e-06,8.6198e-06,-5.06450281073028,top1rep
5,3.9,5,5,8.666000000000001e-06,8.666000000000001e-06,-5.062181315301644,top1rep
5,4.0,5,5,8.440400000000001e-06,8.440400000000001e-06,-5.073636971185203,top1rep
5,4.1,5,5,8.7213e-06,8.7213e-06,-5.059418774156202,top1rep
5,4.2,5,5,8.791800000000001e-06,8.791800000000001e-06,-5.05592220000726,top1rep
5,4.3,5,5,8.932e-06,8.932e-06,-5.0490512856006,top1rep
5,4.4,5,5,8.7553e-06,8.7553e-06,-5.057728968242741,top1rep
5,4.5,5,5,8.7845e-06,8.7845e-06,-5.056282952827841,top1rep
5,4.6000000000000005,5,5,9.3051e-06,9.3051e-06,-5.031278955234469,top1rep
5,4.7,5,5,9.312e-06,9.312e-06,-5.030957032694187,top1rep
5,4.8,5,5,9.3705e-06,9.3705e-06,-5.028237234998297,top1rep
5,4.9,5,5,9.6006e-06,9.6006e-06,-5.017701624403509,top1rep
5,5.0,5,5,9.9571e-06,9.9571e-06,-5.001867131193507,top1rep
-5,0.0,10,5,-3.022e-12,3.022e-12,-11.519705539996993,top1
-5,0.1,10,5,3.841e-12,3.841e-12,-11.415555692834824,top1
-5,0.2,10,5,-1.5006e-12,1.5006e-12,-11.823735057885854,top1
-5,0.3,10,5,-9.334e-13,9.334e-13,-12.029932203450862,top1
-5,0.4,10,5,-1.212e-13,1.212e-13,-12.916497380169732,top1
-5,0.5,10,5,4.59e-13,4.59e-13,-12.338187314462738,top1
-5,0.6,10,5,1.2176e-12,1.2176e-12,-11.914495360573502,top1
-5,0.7,10,5,1.8166e-12,1.8166e-12,-11.740740690147637,top1
-5,0.8,10,5,2.362e-12,2.362e-12,-11.626720106722503,top1
-5,0.9,10,5,2.8612e-12,2.8612e-12,-11.543451783627606,top1
-5,1.0,10,5,3.2138e-12,3.2138e-12,-11.492981153583568,top1
-5,1.1,10,5,3.5276e-12,3.5276e-12,-11.452520666068974,top1
-5,1.2,10,5,3.8534e-12,3.8534e-12,-11.414155906954788,top1
-5,1.3,10,5,4.0012e-12,4.0012e-12,-11.39780973986681,top1
-5,1.4,10,5,4.1336e-12,4.1336e-12,-11.383671551462395,top1
-5,1.5,10,5,4.2548e-12,4.2548e-12,-11.371120849430811,top1
-5,1.6,10,5,-4.665e-12,4.665e-12,-11.33114835191748,top1
-5,1.7,10,5,4.9218e-12,4.9218e-12,-11.307876038065386,top1
-5,1.8,10,5,2.7014e-12,2.7014e-12,-11.568411104472004,top1
-5,1.9,10,5,3.57e-13,3.57e-13,-12.447331783887806,top1
-5,2.0,10,5,1.0194e-12,1.0194e-12,-11.99165537074731,top1
-5,2.1,10,5,1.489e-12,1.489e-12,-11.827105302247825,top1
-5,2.2,10,5,2.2694e-12,2.2694e-12,-11.644088949473247,top1
-5,2.3000000000000003,10,5,2.7306e-12,2.7306e-12,-11.563741914109963,top1
-5,2.4,10,5,3.046e-12,3.046e-12,-11.516270100999977,top1
-5,2.5,10,5,3.3358e-12,3.3358e-12,-11.476799995654254,top1
-5,2.6,10,5,3.6572e-12,3.6572e-12,-11.436851288904142,top1
-5,2.7,10,5,3.8632e-12,3.8632e-12,-11.41305280760771,top1
-5,2.8000000000000003,10,5,4.0174e-12,4.0174e-12,-11.396054924767157,top1
-5,2.9,10,5,4.0828e-12,4.0828e-12,-11.389041893901098,top1
-5,3.0,10,5,4.0698e-12,4.0698e-12,-11.390426932551334,top1
-5,3.1,10,5,4.2416e-12,4.2416e-12,-11.372470289610982,top1
-5,3.2,10,5,-4.7272e-12,4.7272e-12,-11.32539602302839,top1
-5,3.3000000000000003,10,5,-4.2726e-12,4.2726e-12,-11.369307763846557,top1
-5,3.4,10,5,2.3794e-12,2.3794e-12,-11.623532542750405,top1
-5,3.5,10,5,3.482e-13,3.482e-13,-12.458171233218687,top1
-5,3.6,10,5,1.095e-12,1.095e-12,-11.960585880823864,top1
-5,3.7,10,5,1.5968e-12,1.5968e-12,-11.796749476056704,top1
-5,3.8,10,5,2.1382e-12,2.1382e-12,-11.669951674789537,top1
-5,3.9,10,5,2.587e-12,2.587e-12,-11.587203571283457,top1
-5,4.0,10,5,3.2224e-12,3.2224e-12,-11.491820551126477,top1
-5,4.1,10,5,3.5184e-12,3.5184e-12,-11.453654787983284,top1
-5,4.2,10,5,3.8692e-12,3.8692e-12,-11.412378820898693,top1
-5,4.3,10,5,4.0156e-12,4.0156e-12,-11.396249554439885,top1
-5,4.4,10,5,4.1606e-12,4.1606e-12,-11.380844035262834,top1
-5,4.5,10,5,4.2582e-12,4.2582e-12,-11.37077394438747,top1
-5,4.6000000000000005,10,5,4.394e-12,4.394e-12,-11.357139947415508,top1
-5,4.7,10,5,-4.4824e-12,4.4824e-12,-11.348489390540488,top1
-5,4.8,10,5,-4.148e-12,4.148e-12,-11.382161252282996,top1
-5,4.9,10,5,2.9336e-12,2.9336e-12,-11.532599103047454,top1
-5,5.0,10,5,4.896e-13,4.896e-13,-12.310158590862494,top1
-4,0.0,10,5,4.6498e-12,4.6498e-12,-11.332565726844319,top1
-4,0.1,10,5,3.9632e-12,3.9632e-12,-11.401954010758239,top1
-4,0.2,10,5,-1.658e-12,1.658e-12,-11.780415473785744,top1
-4,0.3,10,5,-1.0686e-12,1.0686e-12,-11.971184830153113,top1
-4,0.4,10,5,-3.732e-13,3.732e-13,-12.428058364925537,top1
-4,0.5,10,5,1.57e-13,1.57e-13,-12.804100347590767,top1
-4,0.6,10,5,7.818e-13,7.818e-13,-12.106904333903772,top1
-4,0.7,10,5,1.215e-12,1.215e-12,-11.915423722065668,top1
-4,0.8,10,5,1.8556e-12,1.8556e-12,-11.731515636153278,top1
-4,0.9,10,5,2.3156e-12,2.3156e-12,-11.635336459105234,top1
-4,1.0,10,5,2.8132e-12,2.8132e-12,-11.550799391258632,top1
-4,1.1,10,5,3.1718e-12,3.1718e-12,-11.498694205224169,top1
-4,1.2,10,5,3.5358e-12,3.5358e-12,-11.451512308521208,top1
-4,1.3,10,5,3.7416e-12,3.7416e-12,-11.426942643099553,top1
-4,1.4,10,5,3.8984e-12,3.8984e-12,-11.409113601626762,top1
-4,1.5,10,5,3.9976e-12,3.9976e-12,-11.39820066356547,top1
-4,1.6,10,5,4.1044e-12,4.1044e-12,-11.386750321062046,top1
-4,1.7,10,5,4.2344e-12,4.2344e-12,-11.37320811901679,top1
-4,1.8,10,5,-4.7118e-12,4.7118e-12,-11.326813152164034,top1
-4,1.9,10,5,-4.402e-12,4.402e-12,-11.356349961782671,top1
-4,2.0,10,5,2.7742e-12,2.7742e-12,-11.556862232604713,top1
-4,2.1,10,5,-1.76e-14,1.76e-14,-13.75448733218585,top1
-4,2.2,10,5,5.072e-13,5.072e-13,-12.294820755126324,top1
-4,2.3000000000000003,10,5,1.1624e-12,1.1624e-12,-11.934644398710034,top1
-4,2.4,10,5,1.7208e-12,1.7208e-12,-11.764269602620594,top1
-4,2.5,10,5,2.1774e-12,2.1774e-12,-11.6620617814158,top1
-4,2.6,10,5,2.5342e-12,2.5342e-12,-11.596159113419104,top1
-4,2.7,10,5,3.0202e-12,3.0202e-12,-11.5199642967712,top1
-4,2.8000000000000003,10,5,3.4718e-12,3.4718e-12,-11.45944530117935,top1
-4,2.9,10,5,3.6512e-12,3.6512e-12,-11.437564377261879,top1
-4,3.0,10,5,3.853e-12,3.853e-12,-11.414200990986998,top1
-4,3.1,10,5,4.0008e-12,4.0008e-12,-11.39785315846039,top1
-4,3.2,10,5,4.0576e-12,4.0576e-12,-11.39173076813438,top1
-4,3.3000000000000003,10,5,4.1814e-12,4.1814e-12,-11.37867828509646,top1
-4,3.4,10,5,-4.6546e-12,4.6546e-12,-11.332117634823755,top1
-4,3.5,10,5,4.941e-12,4.941e-12,-11.306185146110582,top1
-4,3.6,10,5,2.9496e-12,2.9496e-12,-11.53023687540194,top1
-4,3.7,10,5,-8.12e-14,8.12e-14,-13.090443970758825,top1
-4,3.8,10,5,4.782e-13,4.782e-13,-12.320390428220245,top1
-4,3.9,10,5,1.1324e-12,1.1324e-12,-11.946000139306935,top1
-4,4.0,10,5,1.6258e-12,1.6258e-12,-11.788932880782967,top1
-4,4.1,10,5,2.1792e-12,2.1792e-12,-11.661702909767309,top1
-4,4.2,10,5,2.6074e-12,2.6074e-12,-11.583792338809769,top1
-4,4.3,10,5,3.004e-12,3.004e-12,-11.52230007166787,top1
-4,4.4,10,5,3.3696e-12,3.3696e-12,-11.472421650494608,top1
-4,4.5,10,5,3.511e-12,3.511e-12,-11.454569170534649,top1
-4,4.6000000000000005,10,5,3.6716e-12,3.6716e-12,-11.435144638814805,top1
-4,4.7,10,5,3.845e-12,3.845e-12,-11.41510365586255,top1
-4,4.8,10,5,4.0392e-12,4.0392e-12,-11.39370464231257,top1
-4,4.9,10,5,4.1612e-12,4.1612e-12,-11.380781410184223,top1
-4,5.0,10,5,4.225e-12,4.225e-12,-11.374173286714289,top1
-3,0.0,10,5,4.6718e-12,4.6718e-12,-11.33051575766697,top1
-3,0.1,10,5,-2.2872e-12,2.2872e-12,-11.640695857650067,top1
-3,0.2,10,5,-2.968e-13,2.968e-13,-12.527536103393011,top1
-3,0.3,10,5,-8.11e-13,8.11e-13,-12.090979145788843,top1
-3,0.4,10,5,-1.6214e-12,1.6214e-12,-11.790109831318743,top1
-3,0.5,10,5,-2.0464e-12,2.0464e-12,-11.689009472865422,top1
-3,0.6,10,5,-2.516e-12,2.516e-12,-11.599289363226768,top1
-3,0.7,10,5,-2.9582e-12,2.9582e-12,-11.52897246726945,top1
