W,L,VD,VG,ID,gm
20,5,4.0,-3.4,2.6563830957570895e-12,7.841885433665338e-13
20,5,4.0,-3.35,2.6974282429011178e-12,8.578032980056594e-13
20,5,4.0,-3.3,2.742180942310214e-12,9.324674125476757e-13
20,5,4.0,-3.25,2.790689749596452e-12,1.0080155662821402e-12
20,5,4.0,-3.2,2.842993568722235e-12,1.084225760986361e-12
20,5,4.0,-3.15,2.8991186262214488e-12,1.1608115691605567e-12
20,5,4.0,-3.1,2.959075047507513e-12,1.2374139913948516e-12
20,5,4.0,-3.05,3.022853019496804e-12,1.3135930831221937e-12
20,5,4.0,-3.0,3.090418533278371e-12,1.3888195722781488e-12
20,5,4.0,-2.95,3.1617087133786616e-12,1.4624667607122572e-12
20,5,4.0,-2.9,3.23662675679393e-12,1.5338030829072906e-12
20,5,4.0,-2.85,3.3150365258241865e-12,1.6019857839983667e-12
20,5,4.0,-2.8,3.396756864160349e-12,1.6660562722819234e-12
20,5,4.0,-2.75,3.4815557357820597e-12,1.7249377948025714e-12
20,5,4.0,-2.7,3.569144320874123e-12,1.7774361717522962e-12
20,5,4.0,-2.65,3.659171241646194e-12,1.82224439776465e-12
20,5,4.0,-2.6,3.751217132648231e-12,1.85795196501896e-12
20,5,4.0,-2.55,3.8447898133213735e-12,1.8830597716315345e-12
20,5,4.0,-2.5,3.939320362846931e-12,1.896001434756925e-12
20,5,4.0,-2.45,4.034160435847396e-12,1.8951717160380103e-12
20,5,4.0,-2.4,4.128581188392116e-12,1.878962572934331e-12
20,5,4.0,-2.35,4.221774202635383e-12,1.8458070607492235e-12
20,5,4.0,-2.3,4.312854800312944e-12,1.7942309191697696e-12
20,5,4.0,-2.25,4.4008681150874e-12,1.722911183372212e-12
20,5,4.0,-2.2,4.4847982464140915e-12,1.6307405727912693e-12
20,5,4.0,-2.15,4.5635807390358444e-12,1.5168957526927188e-12
20,5,4.0,-2.1,4.636118519712315e-12,1.3809068714570665e-12
20,5,4.0,-2.05,4.701301275869771e-12,1.2227251019187868e-12
20,5,4.0,-2.0,4.758028081999493e-12,1.0427843241858142e-12
20,5,4.0,-1.95,4.805232874898714e-12,8.420526565297429e-13
20,5,4.0,-1.9,4.841912158255779e-12,6.220693508446761e-13
20,5,4.0,-1.85,4.867154094611375e-12,3.849626957949933e-13
20,5,4.0,-1.8,4.880167935807289e-12,1.33445074402402e-13
20,5,4.0,-1.75,4.880312571479799e-12,-1.2921776386432817e-13
20,5,4.0,-1.7,4.8671228594680385e-12,-3.992648396129207e-13
20,5,4.0,-1.65,4.8403323612449865e-12,-6.725254448501417e-13
20,5,4.0,-1.6,4.799891154752652e-12,-9.445300522461381e-13
20,5,4.0,-1.55,4.745977545038641e-12,-1.2106426674264845e-12
20,5,4.0,-1.5,4.679002740046072e-12,-1.4662087431131476e-12
20,5,4.0,-1.45,4.5996078951468235e-12,-1.706711152956218e-12
20,5,4.0,-1.4,4.508653335790159e-12,-1.927925592491379e-12
20,5,4.0,-1.35,4.407200214241009e-12,-2.1260662944285992e-12
20,5,4.0,-1.3,4.2964853085419954e-12,-2.297913213624466e-12
20,5,4.0,-1.25,4.177890091322626e-12,-2.4409128711480105e-12
20,5,4.0,-1.2,4.0529055460319235e-12,-2.5532467749795192e-12
20,5,4.0,-1.15,3.923094457473135e-12,-2.6338636002080524e-12
20,5,4.0,-1.1,3.7900530306927754e-12,-2.6824738898318676e-12
20,5,4.0,-1.05,3.655373688160592e-12,-2.6995086652765526e-12
20,5,4.0,-1.0,3.5206107640198175e-12,-2.686045746506697e-12
20,5,4.0,-0.95,3.387250572936812e-12,-2.6437095396627134e-12
20,5,4.0,-0.9,3.256687007026657e-12,-2.5745513815385e-12
20,5,4.0,-0.85,3.1302034414963467e-12,-2.4809181419081267e-12
20,5,4.0,-0.8,3.008961344519203e-12,-2.3653166708464616e-12
20,5,4.0,-0.75,2.893995624160308e-12,-2.230280912856619e-12
20,5,4.0,-0.7,2.7862164343014305e-12,-2.078247228504818e-12
20,5,4.0,-0.65,2.6864169240514626e-12,-1.9114418392874105e-12
20,5,4.0,-0.6,2.5952862637294293e-12,-1.7317825232095974e-12
20,5,4.0,-0.55,2.513427219123209e-12,-1.5407949012197957e-12
20,5,4.0,-0.5,2.44137757091248e-12,-1.3395419967345566e-12
20,5,4.0,-0.45,2.3796347791937443e-12,-1.1285643033417776e-12
20,5,4.0,-0.4,2.3286834624420502e-12,-9.078263897613835e-13
20,5,4.0,-0.35,2.2890254841933453e-12,-6.766650884561408e-13
20,5,4.0,-0.3,2.2612127093863974e-12,-4.337334959477915e-13
20,5,4.0,-0.25,2.245882799611192e-12,-1.7693426764742527e-13
20,5,4.0,-0.2,2.243798761613764e-12,9.666509734414856e-14
20,5,4.0,-0.15,2.2558933516717654e-12,3.9094324863136365e-13
20,5,4.0,-0.1,2.2833198822980626e-12,7.108718079145009e-13
20,5,4.0,-0.05,2.327511497424349e-12,1.0627093540709442e-12
20,5,4.0,-0.0,2.3902516069144956e-12,1.454256358017061e-12
20,5,4.0,0.05,2.4737589404386867e-12,1.8951882187359518e-12
20,5,4.0,0.1,2.580791646363999e-12,2.39748809760385e-12
20,5,4.0,0.15,2.7147760908733197e-12,2.9760073251983566e-12
20,5,4.0,0.2,2.8799675933038923e-12,3.6491892112824476e-12
20,5,4.0,0.25,3.081652378571551e-12,4.440002706090677e-12
20,5,4.0,0.3,3.326402682662906e-12,5.377146296757278e-12
20,5,4.0,0.35,3.622400402029764e-12,6.4966007632643396e-12
20,5,4.0,0.4,3.979849178214835e-12,7.843633245935891e-12
20,5,4.0,0.45,4.411500674278807e-12,9.475386152088655e-12
20,5,4.0,0.5,4.933328443278383e-12,1.1464224894637864e-11
20,5,4.0,0.55,5.565392746512519e-12,1.3902071057887941e-11
20,5,4.0,0.6,6.3329526414909545e-12,1.690601583009059e-11
20,5,4.0,0.65,7.267898515377634e-12,2.0625596869365478e-11
20,5,4.0,0.7,8.410600127544732e-12,2.5252235763777662e-11
20,5,4.0,0.75,9.812293595982242e-12,3.103147986958979e-11
20,5,4.0,0.8,1.1538167455561339e-11,3.827888015554484e-11
20,5,4.0,0.85,1.3671355246140902e-11,4.740057622343162e-11
20,5,4.0,0.9,1.631810294590988e-11,5.891996351683669e-11
20,5,4.0,0.95,1.9614457527824467e-11,7.351220077172781e-11
20,5,4.0,1.0,2.3734922366345866e-11,9.204879526681546e-11
20,5,4.0,1.05,2.890365145964338e-11,1.1565509888789573e-10
20,5,4.0,1.1,3.540891378250182e-11,1.457842807057715e-10
20,5,4.0,1.15,4.362175896218317e-11,1.8431223386406777e-10
20,5,4.0,1.2,5.402006439033368e-11,2.3365894767001923e-10
20,5,4.0,1.25,6.721945138387631e-11,2.969431485575224e-10
20,5,4.0,1.3,8.401293441580748e-11,3.781784984652765e-10
20,5,4.0,1.35,1.0542162345314978e-10,4.825213376898425e-10
20,5,4.0,1.4,1.327593454469051e-10,6.16581856056452e-10
20,5,4.0,1.45,1.677146960535849e-10,7.888126313987879e-10
20,5,4.0,1.5,2.1245478297058e-10,1.0099906143243002e-09
20,5,4.0,1.55,2.6975577934895264e-10,1.2938107455739887e-09
20,5,4.0,1.6,3.431663639153035e-10,1.6576112945356943e-09
20,5,4.0,1.65,4.3721116777955046e-10,2.1232524666735595e-09
20,5,4.0,1.7,5.576424467932142e-10,2.718170531576578e-09
20,5,4.0,1.75,7.117493055403696e-10,3.476629280762361e-09
20,5,4.0,1.8,9.087348458599037e-10,4.4411885667734225e-09
20,5,4.0,1.85,1.1601725053324468e-09,5.664405467886086e-09
20,5,4.0,1.9,1.4805534676249665e-09,7.210776689119019e-09
20,5,4.0,1.95,1.8879372160645063e-09,9.158920570459917e-09
20,5,4.0,2.0,2.4047168854887087e-09,1.1603983001472097e-08
20,5,4.0,2.05,3.0585098430538955e-09,1.466023324053108e-08
20,5,4.0,2.1,3.883181679249865e-09,1.8463792929368056e-08
20,5,4.0,2.15,4.9200082975994074e-09,2.317541462406802e-08
20,5,4.0,2.2,6.218975854622065e-09,2.898319550465039e-08
20,5,4.0,2.25,7.840211761211752e-09,3.6105078673990836e-08
20,5,4.0,2.3,9.855531722766987e-09,4.4790960307601267e-08
20,5,4.0,2.35,1.2350077878787469e-08,5.532418819168069e-08
20,5,4.0,2.4,1.5424011645212756e-08,6.802220881129375e-08
20,5,4.0,2.45,1.9194212165706893e-08,8.323609954397674e-08
20,5,4.0,2.5,2.3795917822306186e-08,1.0134871340563318e-07
20,5,4.0,2.55,2.938423471082428e-08,1.2277116994668464e-07
20,5,4.0,2.6,3.613542320327847e-08,1.479374507465119e-07
20,5,4.0,2.65,4.424786270494448e-08,1.7729690420962369e-07
20,5,4.0,2.7,5.3942586581951785e-08,2.1130453356803647e-07
20,5,4.0,2.75,6.546327514040745e-08,2.5040903410733757e-07
20,5,4.0,2.8,7.907559558543651e-08,2.950386587195669e-07
20,5,4.0,2.85,9.506578503478252e-08,3.4558512090086935e-07
20,5,4.0,2.9,1.1373838660760887e-07,4.023858850883725e-07
20,5,4.0,2.95,1.3541306969784255e-07,4.657053376721786e-07
20,5,4.0,3.0,1.6042049367115576e-07,5.357154685208293e-07
20,5,4.0,3.05,1.8909720878852907e-07,6.124768119456596e-07
20,5,4.0,3.1,2.2177962802167916e-07,6.959204871630371e-07
20,5,4.0,3.15,2.5879714694086756e-07,7.858322318064603e-07
20,5,4.0,3.2,3.0046453393504476e-07,8.818393299938e-07
20,5,4.0,3.25,3.4707375724699377e-07,9.834012936116517e-07
20,5,4.0,3.3,3.9888545606854755e-07,1.0898050599030745e-06
20,5,4.0,3.35,4.561202976363374e-07,1.2001653219467173e-06
20,5,4.0,3.4,5.189504884754815e-07,1.3134304168438462e-06
20,5,4.0,3.45,5.874917236110168e-07,1.4283939686357127e-06
20,5,4.0,3.5,6.617958611998678e-07,1.5437122314267663e-06
20,5,4.0,3.55,7.418446007943985e-07,1.6579268173063384e-06
20,5,4.0,3.6,8.275444212523451e-07,1.7694922389427648e-06
20,5,4.0,3.65,9.187229998516771e-07,1.8768074635590026e-06
20,5,4.0,3.7,1.0151272888916929e-06,1.978250477504034e-06
20,5,4.0,3.75,1.116423372053197e-06,2.0722147105893613e-06
20,5,4.0,3.8,1.222198162651939e-06,2.157146075362548e-06
20,5,4.0,3.85,1.331962942592934e-06,2.2315793433996218e-06
20,5,4.0,3.9,1.4451586773997823e-06,2.2941726093823914e-06
20,5,4.0,3.95,1.5611629821841117e-06,2.3437386811620655e-06
20,5,4.0,4.0,1.6792985586214918e-06,2.379272373654289e-06
20,5,4.0,4.05,1.7988428762975518e-06,2.3999728668465175e-06
20,5,4.0,4.1,1.9190388350413866e-06,2.405260501942747e-06
20,5,4.0,4.15,2.039106119323475e-06,2.39478762207597e-06
20,5,4.0,4.2,2.158252942074116e-06,2.3684433021977837e-06
20,5,4.0,4.25,2.27568787335157e-06,2.326352044423931e-06
20,5,4.0,4.3,2.390631458551408e-06,2.268866729333571e-06
20,5,4.0,4.35,2.5023273501938092e-06,2.196556301444144e-06
20,5,4.0,4.4,2.6100527052457616e-06,2.1101888215348388e-06
20,5,4.0,4.45,2.7131276346548187e-06,2.010710635337024e-06
20,5,4.0,4.5,2.810923531343173e-06,1.8992224854338622e-06
20,5,4.0,4.55,2.9028701453683554e-06,1.776953431369614e-06
20,5,4.0,4.6,2.9884613183850395e-06,1.6452334442655039e-06
20,5,4.0,4.65,3.0672593321933545e-06,1.5054655105708065e-06
20,5,4.0,4.7,3.1388978665054968e-06,1.3590980199917538e-06
20,5,4.0,4.75,3.203083597850927e-06,1.2075981309070235e-06
20,5,4.0,4.8,3.259596503815337e-06,1.0524267087742258e-06
20,5,4.0,4.85,3.3082889639161598e-06,8.950153251698121e-07
20,5,4.0,4.9,3.349083770001225e-06,7.367456928339207e-07
20,5,4.0,4.95,3.381971175021716e-06,5.78931800454624e-07
20,5,4.0,5.0,3.4070051195213223e-06,4.2280490420124095e-07
20,5,5.0,-5.0,3.654725155712662e-12,-1.4037667889237494e-12
20,5,5.0,-4.95,3.5865247646724633e-12,-1.3245510732885004e-12
20,5,5.0,-4.9,3.5222408850699524e-12,-1.2470851800172147e-12
20,5,5.0,-4.85,3.461789192992846e-12,-1.1712425259462256e-12
20,5,5.0,-4.8,3.4050916791599565e-12,-1.096897084571094e-12
20,5,5.0,-4.75,3.352076624681501e-12,-1.023923243812102e-12
20,5,5.0,-4.7,3.302678583685376e-12,-9.521956740477805e-13
20,5,5.0,-4.65,3.2568383722237407e-12,-8.815892094478292e-13
20,5,5.0,-4.6,3.214503062705411e-12,-8.119787462437013e-13
20,5,5.0,-4.55,3.175625982902956e-12,-7.432391622817607e-13
20,5,5.0,-4.5,3.140166718344115e-12,-6.752452630208341e-13
20,5,5.0,-4.45,3.1080911166170857e-12,-6.078717600790672e-13
20,5,5.0,-4.4,3.079371291787676e-12,-5.409932895169133e-13
20,5,5.0,-4.35,3.053985626736127e-12,-4.744844782795194e-13
20,5,5.0,-4.3,3.031918770766283e-12,-4.082200686262295e-13
20,5,5.0,-4.25,3.01316162930924e-12,-3.420751119616496e-13
20,5,5.0,-4.2,2.997711341929646e-12,-2.7592524526286447e-13
20,5,5.0,-4.15,2.9855712441338808e-12,-2.096470652786473e-13
20,5,5.0,-4.1,2.9767508076671043e-12,-1.4311861786343983e-13
20,5,5.0,-4.05,2.971265553059019e-12,-7.622002219562362e-14
20,5,5.0,-4.0,2.9691369271270908e-12,-8.83425220360469e-15
20,5,5.0,-3.95,2.970392136962191e-12,5.915189974528597e-14
20,5,5.0,-3.9,2.9750639305979806e-12,1.2784664899406249e-13
20,5,5.0,-3.85,2.98319031309836e-12,1.9735180379917102e-13
20,5,5.0,-3.8,2.9948141851869007e-12,2.6776107597637314e-13
20,5,5.0,-3.75,3.009982889794627e-12,3.3915808074842527e-13
20,5,5.0,-3.7,3.0287476500324037e-12,4.1161398730510943e-13
20,5,5.0,-3.65,3.0511628801256155e-12,4.851847799601569e-13
20,5,5.0,-3.6,3.0772853488212856e-12,5.59908089093295e-13
20,5,5.0,-3.55,3.107173172746176e-12,6.357995516841168e-13
20,5,5.0,-3.5,3.140884615236107e-12,7.128486636496508e-13
20,5,5.0,-3.45,3.1784766643757384e-12,7.910140909592955e-13
20,5,5.0,-3.4,3.2200033625165835e-12,8.702184142888285e-13
20,5,5.0,-3.35,3.265513858552245e-12,9.503422935644778e-13
20,5,5.0,-3.3,3.315050153931087e-12,1.0312180550062982e-12
20,5,5.0,-3.25,3.368644514040177e-12,1.1126227251535233e-12
20,5,5.0,-3.2,3.4263165184990275e-12,1.1942705648295418e-12
20,5,5.0,-3.15,3.4880697274186954e-12,1.2758051920558366e-12
20,5,5.0,-3.1,3.553887946207192e-12,1.3567914274336836e-12
20,5,5.0,-3.05,3.62373107948082e-12,1.4367070491557127e-12
20,5,5.0,-3.0,3.6975305755366425e-12,1.5149347079116156e-12
20,5,5.0,-2.95,3.775184477126481e-12,1.5907543243007932e-12
20,5,5.0,-2.9,3.856552112387825e-12,1.6633363719844119e-12
20,5,5.0,-2.85,3.94144848209995e-12,1.7317365367072236e-12
20,5,5.0,-2.8,4.02963842618496e-12,1.7948923312035258e-12
20,5,5.0,-2.75,4.12083068359262e-12,1.851622333998967e-12
20,5,5.0,-2.7,4.214671995147986e-12,1.9006287995376544e-12
20,5,5.0,-2.65,4.31074143795761e-12,1.940504449206727e-12
20,5,5.0,-2.6,4.408545221444085e-12,1.969744286988236e-12
20,5,5.0,-2.55,4.507512217303265e-12,1.986763277085444e-12
20,5,5.0,-2.5,4.606990536281697e-12,1.9899206600313385e-12
20,5,5.0,-2.45,4.706245500570475e-12,1.9775515540596505e-12
20,5,5.0,-2.4,4.804459388013764e-12,1.9480062762460003e-12
20,5,5.0,-2.35,4.9007333388155106e-12,1.899697511979621e-12
20,5,5.0,-2.3,4.994091812126645e-12,1.831155055300139e-12
20,5,5.0,-2.25,5.083489953790147e-12,1.7410873373884074e-12
20,5,5.0,-2.2,5.167824182874321e-12,1.628448366797626e-12
20,5,5.0,-2.15,5.245946219533316e-12,1.4925080459627745e-12
20,5,5.0,-2.1,5.316680657801668e-12,1.3329231413529743e-12
20,5,5.0,-2.05,5.3788460339874656e-12,1.1498055212288274e-12
20,5,5.0,-2.0,5.431279157146083e-12,9.437837006839763e-13
20,5,5.0,-1.95,5.472862259005698e-12,7.160533238114614e-13
20,5,5.0,-1.9,5.502552296874635e-12,4.684120466630336e-13
20,5,5.0,-1.85,5.519411518579261e-12,2.0327443668937586e-13
20,5,5.0,-1.8,5.522638190837078e-12,-7.633696625111705e-14
20,5,5.0,-1.75,5.511596221469139e-12,-3.668273432211421e-13
20,5,5.0,-1.7,5.48584229202448e-12,-6.640936168948774e-13
20,5,5.0,-1.65,5.445149079809139e-12,-9.636166779754044e-13
20,5,5.0,-1.6,5.389523202242736e-12,-1.2605797513930565e-12
20,5,5.0,-1.55,5.319216670824623e-12,-1.55000879163853e-12
20,5,5.0,-1.5,5.2347308972837925e-12,-1.8269288373194144e-12
20,5,5.0,-1.45,5.1368126413542e-12,-2.0865285854396013e-12
20,5,5.0,-1.4,5.026441708546712e-12,-2.3243242644349123e-12
20,5,5.0,-1.35,4.904810668529823e-12,-2.536313357087064e-12
20,5,5.0,-1.3,4.77329733466825e-12,-2.719108956389534e-12
20,5,5.0,-1.25,4.633431183863499e-12,-2.8700465560898732e-12
20,5,5.0,-1.2,4.486855264960458e-12,-2.9872568199579914e-12
20,5,5.0,-1.15,4.335285410866968e-12,-3.0697001893133793e-12
20,5,5.0,-1.1,4.18046871082295e-12,-3.1171618547414234e-12
20,5,5.0,-1.05,4.02414320396259e-12,-3.1302083686278522e-12
20,5,5.0,-1.0,3.8680006261587795e-12,-3.110109733843344e-12
20,5,5.0,-0.95,3.7136537951521055e-12,-3.0587329210413615e-12
20,5,5.0,-0.9,3.562609881296083e-12,-2.9784142516133775e-12
20,5,5.0,-0.85,3.4162504176465247e-12,-2.871818825154824e-12
20,5,5.0,-0.8,3.2758184916095553e-12,-2.7417951489206843e-12
20,5,5.0,-0.75,3.142413167809619e-12,-2.5912324067983364e-12
20,5,5.0,-0.7,3.016990850092725e-12,-2.42292651957443e-12
20,5,5.0,-0.65,2.9003730236561633e-12,-2.2394594726121315e-12
20,5,5.0,-0.6,2.7932596409224735e-12,-2.043094512068911e-12
20,5,5.0,-0.55,2.696247332365195e-12,-1.835687914901068e-12
20,5,5.0,-0.5,2.609851633288775e-12,-1.6186162658775441e-12
20,5,5.0,-0.45,2.5345325107303197e-12,-1.392716623998278e-12
20,5,5.0,-0.4,2.4707226387930563e-12,-1.1582356754015599e-12
20,5,5.0,-0.35,2.418858092537167e-12,-9.147829430009047e-13
20,5,5.0,-0.3,2.379411398247799e-12,-6.612823030479583e-13
20,5,5.0,-0.25,2.3529271831751764e-12,-3.9591535859589e-13
20,5,5.0,-0.2,2.340061007443432e-12,-1.160495265305451e-13
20,5,5.0,-0.15,2.3416223376249487e-12,1.8185712302988103e-13
20,5,5.0,-0.1,2.3586230452997498e-12,5.023833247176458e-13
20,5,5.0,-0.05,2.3923333022584495e-12,8.513149434287343e-13
20,5,5.0,-0.0,2.444347322885231e-12,1.2358708709933996e-12
20,5,5.0,0.05,2.5166621094540442e-12,1.6650001553219126e-12
20,5,5.0,0.1,2.6117732349695577e-12,2.149770060947098e-12
20,5,5.0,0.15,2.7327928124617923e-12,2.703870197465985e-12
20,5,5.0,0.2,2.8835962291143368e-12,3.3442650998880582e-12
20,5,5.0,0.25,3.0690060714798346e-12,4.092037234440534e-12
20,5,5.0,0.3,3.2950240680152216e-12,4.973475029868853e-12
20,5,5.0,0.35,3.569125000803867e-12,6.0214771064906765e-12
20,5,5.0,0.4,3.900630615268387e-12,7.277365580123642e-12
20,5,5.0,0.45,4.30118687850429e-12,8.793229701195746e-12
20,5,5.0,0.5,4.7853748854741045e-12,1.0634958156094478e-11
20,5,5.0,0.55,5.371494783876792e-12,1.28861666978685e-11
20,5,5.0,0.6,6.082573926484292e-12,1.5653290714515012e-11
20,5,5.0,0.65,6.947665896157008e-12,1.9072194136638894e-11
20,5,5.0,0.7,8.003527155873639e-12,2.3316752128298462e-11
20,5,5.0,0.75,9.296784229864037e-12,2.8610002092874905e-11
20,5,5.0,0.8,1.0886738279171185e-11,3.5238634149143934e-11
20,5,5.0,0.85,1.2848997925808813e-11,4.3571818887319655e-11
20,5,5.0,0.9,1.5280188015953516e-11,5.408565972558516e-11
20,5,5.0,0.95,1.830405521196102e-11,6.739492500827652e-11
20,5,5.0,1.0,2.2079385226482585e-11,8.429417943022291e-11
20,5,5.0,1.05,2.6810266510094293e-11,1.0581101670041362e-10
20,5,5.0,1.1,3.2759387761565196e-11,1.3327481963645082e-10
20,5,5.0,1.15,4.026524949550407e-11,1.6840536645460843e-10
20,5,5.0,1.2,4.97644121775361e-11,2.1342669044926497e-10
20,5,5.0,1.25,6.182020559634044e-11,2.7121291148760557e-10
20,5,5.0,1.3,7.71596979343791e-11,3.4547431527675456e-10
20,5,5.0,1.35,9.672118117983275e-11,4.4099377610350796e-10
20,5,5.0,1.4,1.2171498533703336e-10,5.639257033322813e-10
20,5,5.0,1.45,1.537011002345522e-10,7.221720232161086e-10
20,5,5.0,1.5,1.9468787187139217e-10,9.258522371253839e-10
20,5,5.0,1.55,2.4725695804575596e-10,1.1878872351251714e-09
20,5,5.0,1.6,3.1472077753348197e-10,1.5247191453930265e-09
20,5,5.0,1.65,4.0131986150334e-10,1.957191852411504e-09
20,5,5.0,1.7,5.124687957207056e-10,2.51161862566198e-09
20,5,5.0,1.75,6.550607909397083e-10,3.2210641784225703e-09
20,5,5.0,1.8,8.378422784319784e-10,4.1268679370527635e-09
20,5,5.0,1.85,1.0718702128003987e-09,5.280432761691743e-09
20,5,5.0,1.9,1.3710658587078298e-09,6.745298153339897e-09
20,5,5.0,1.95,1.752879590733606e-09,8.599508390139874e-09
20,5,5.0,2.0,2.23908145873079e-09,1.0938273333355052e-08
20,5,5.0,2.05,2.856691742407294e-09,1.3876902174128055e-08
20,5,5.0,2.1,3.6390641867434626e-09,1.755396765972764e-08
20,5,5.0,2.15,4.627131804232685e-09,2.213463012262304e-08
20,5,5.0,2.2,5.8708207792913126e-09,2.7814017122353905e-08
20,5,5.0,2.25,7.4306318652110174e-09,3.4820516422329406e-08
20,5,5.0,2.3,9.379380527621982e-09,4.341879874564951e-08
20,5,5.0,2.35,1.1804076851247742e-08,5.391234442263996e-08
20,5,5.0,2.4,1.4807913906014738e-08,6.664520758637164e-08
20,5,5.0,2.45,1.8512319047206317e-08,8.200271667424328e-08
20,5,5.0,2.5,2.305900688572058e-08,1.0041078495993345e-07
20,5,5.0,2.55,2.861195601807055e-08,1.2233349435875928e-07
20,5,5.0,2.6,3.5359214897894604e-08,1.4826862453877646e-07
20,5,5.0,2.65,4.351442653515259e-08,1.7874083172586692e-07
20,5,5.0,2.7,5.33179482930541e-08,2.1429224086458788e-07
20,5,5.0,2.75,6.503743331576339e-08,2.5547030284407557e-07
20,5,5.0,2.8,7.896773550620402e-08,3.028128851644187e-07
20,5,5.0,2.85,9.54300018599551e-08,3.5683070712062847e-07
20,5,5.0,2.9,1.1476982553014899e-07,4.179873940632906e-07
20,5,5.0,2.95,1.3735435110057198e-07,4.866776016147566e-07
20,5,5.0,3.0,1.6356825057207126e-07,5.63203839512626e-07
20,5,5.0,3.05,1.9380852434446128e-07,6.477527937800763e-07
20,5,5.0,3.1,2.2847812518491787e-07,7.40372091904641e-07
20,5,5.0,3.15,2.679784533270458e-07,8.409485653580468e-07
20,5,5.0,3.2,3.12700825316199e-07,9.491891250013944e-07
20,5,5.0,3.25,3.630170753280688e-07,1.064605367947166e-06
20,5,5.0,3.3,4.1926950235608017e-07,1.186502972997274e-06
20,5,5.0,3.35,4.81760426595986e-07,1.3139768138473215e-06
20,5,5.0,3.4,5.507416602782715e-07,1.4459125276453923e-06
20,5,5.0,3.45,6.264042291000568e-07,1.5809950289214994e-06
20,5,5.0,3.5,7.088686977779541e-07,1.7177241676008345e-06
20,5,5.0,3.55,7.981764552809793e-07,1.8544374107739498e-06
20,5,5.0,3.6,8.942823010794693e-07,1.9893390997233676e-06
20,5,5.0,3.65,9.970486432970338e-07,2.120535516199477e-06
20,5,5.0,3.7,1.106241574004163e-06,2.2460747045797993e-06
20,5,5.0,3.75,1.221529028002421e-06,2.3639897569834745e-06
20,5,5.0,3.8,1.3424811620854547e-06,2.4723440911365366e-06
20,5,5.0,3.85,1.4685730153174007e-06,2.5692771460679422e-06
20,5,5.0,3.9,1.599189431125075e-06,2.6530488939548014e-06
20,5,5.0,3.95,1.733632142882427e-06,2.722081617882352e-06
20,5,5.0,4.0,1.8711288499880374e-06,2.7749975302340524e-06
20,5,5.0,4.05,2.0108440446604917e-06,2.8106509957600175e-06
20,5,5.0,4.1,2.1518912937207913e-06,2.8281543644331273e-06
20,5,5.0,4.15,2.2933466367083596e-06,2.826896696867823e-06
20,5,5.0,4.2,2.4342627332140867e-06,2.8065549629538834e-06
20,5,5.0,4.25,2.573683378904118e-06,2.7670975959559436e-06
20,5,5.0,4.3,2.7106580111448685e-06,2.7087805741560775e-06
20,5,5.0,4.35,2.8442558404872815e-06,2.6321364665817144e-06
20,5,5.0,4.4,2.9735792719667806e-06,2.537957107456087e-06
20,5,5.0,4.45,3.0977763181995733e-06,2.4272707477458366e-06
20,5,5.0,4.5,3.2160517522482953e-06,2.3013146667465612e-06
20,5,5.0,4.55,3.3276767996820933e-06,2.1615043103561445e-06
20,5,5.0,4.6,3.4319972236396256e-06,2.009400056697359e-06
20,5,5.0,4.65,3.528439711617013e-06,1.8466726976677118e-06
20,5,5.0,4.7,3.616516525969952e-06,1.6750686723307523e-06
20,5,5.0,4.75,3.695828429880927e-06,1.4963760016911643e-06
20,5,5.0,4.8,3.766065945300861e-06,1.3123917619696937e-06
20,5,5.0,4.85,3.827009038025199e-06,1.124891802921868e-06
20,5,5.0,4.9,3.878525356894708e-06,9.356032767262355e-07
20,5,5.0,4.95,3.920567178778455e-06,7.461803986187256e-07
20,5,5.0,5.0,3.953167228495631e-06,5.58183719013615e-07
20,10,0.1,-5.0,1.5172944579895584e-12,-5.312848039787882e-13
20,10,0.1,-4.95,1.4917397402118887e-12,-4.91050021541073e-13
20,10,0.1,-4.9,1.4681756280595133e-12,-4.516449192702221e-13
20,10,0.1,-4.85,1.446562983563074e-12,-4.129757074519748e-13
20,10,0.1,-4.8,1.4268673520663604e-12,-3.749488113728202e-13
20,10,0.1,-4.75,1.4090589562099052e-12,-3.3747068308514393e-13
20,10,0.1,-4.7,1.393112699139187e-12,-3.0044762109451575e-13
20,10,0.1,-4.65,1.3790081764695917e-12,-2.637856009550912e-13
20,10,0.1,-4.6,1.3667296963740913e-12,-2.2739012044296186e-13
20,10,0.1,-4.55,1.3562663069563641e-12,-1.911660637826654e-13
20,10,0.1,-4.5,1.347611829825603e-12,-1.5501759034357305e-13
20,10,0.1,-4.45,1.3407648984915467e-12,-1.188480543181505e-13
20,10,0.1,-4.4,1.3357289998419516e-12,-8.255996316034963e-14
20,10,0.1,-4.35,1.332512516540017e-12,-4.605498401599594e-14
20,10,0.1,-4.3,1.33112876767747e-12,-9.234009034278803e-15
20,10,0.1,-4.25,1.3315960444282657e-12,2.8002707677817896e-14
20,10,0.1,-4.2,1.3339376367586938e-12,6.575532659908182e-14
20,10,0.1,-4.15,1.3381818464491805e-12,1.0412409565443738e-13
20,10,0.1,-4.1,1.3443619807619421e-12,1.432088996726329e-13
20,10,0.1,-4.05,1.3525163200344304e-12,1.8310866399087274e-13
20,10,0.1,-4.0,1.3626880512852965e-12,2.2392058687509504e-13
