VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
-1.6,0.1,4.6598e-12,-2.071e-11,-4.199e-11,-1.1369999999999985e-12,2.071e-11,4.6598e-12,5,5,1.33e-07,-8.548872180451113e-05,0.1369780527032649,-2.5304500000000013e-10
-1.5,0.1,-3.7198e-12,1.31e-12,1.172e-11,-2.3363000000000007e-11,1.31e-12,3.7198e-12,5,5,1.33e-07,-0.0017566165413533,-12.80578653696994,1.7711000000000002e-10
-1.4,0.1,-1.28e-14,1.02e-12,-2.14e-12,3.428500000000001e-11,1.02e-12,1.28e-14,5,5,1.33e-07,0.0025778195488721,-0.369886918752318,2.22775e-10
-1.3,0.1,3.1372e-12,-3.113e-11,-8.570000000000001e-12,2.1191999999999985e-11,3.113e-11,3.1372e-12,5,5,1.33e-07,0.0015933834586466,12.5933920710749,-1.4840499999999991e-10
-1.2,0.1,4.2256e-12,-4.9660000000000006e-11,-2.8050000000000003e-11,4.604e-12,4.9660000000000006e-11,4.2256e-12,5,5,1.33e-07,0.0003461654135338,0.5588491817963704,-2.03085e-10
-1.1,0.1,4.058e-12,-1.5400000000000001e-12,-1.59e-11,-1.9425000000000003e-11,1.5400000000000001e-12,4.058e-12,5,5,1.33e-07,-0.0014605263157894,-5.468218701181336,-1.9942999999999995e-10
-1.0,0.1,3.406e-13,-1.2500000000000001e-12,1.2900000000000002e-12,-3.5281999999999985e-11,1.2500000000000001e-12,3.406e-13,5,5,1.33e-07,-0.0026527819548872,-0.6571123674482136,-1.7090000000000003e-11
-0.9,0.1,-2.9984e-12,2.9090000000000003e-11,7.33e-12,-2.2843000000000005e-11,2.9090000000000003e-11,2.9984e-12,5,5,1.33e-07,-0.0017175187969924,5.469451675044033,1.4630999999999996e-10
-0.8,0.1,-4.228e-12,5.011e-11,2.558e-11,-6.020000000000002e-12,5.011e-11,4.228e-12,5,5,1.33e-07,-0.0004526315789473,0.7330390929368403,1.9630000000000006e-10
-0.7,0.1,-4.2024e-12,1.32e-12,2.053e-11,1.6416999999999997e-11,1.32e-12,4.2024e-12,5,5,1.33e-07,0.0012343609022556,-3.2544351869735424,2.0310499999999984e-10
-0.6,0.1,-9.446e-13,1.03e-12,-9.100000000000002e-13,3.4600999999999985e-11,1.03e-12,9.446e-13,5,5,1.33e-07,0.0026015789473684,-0.9463994674495254,4.8620000000000015e-11
-0.5,0.1,2.7178e-12,-2.4120000000000003e-11,-7.050000000000001e-12,2.6141000000000005e-11,2.4120000000000003e-11,2.7178e-12,5,5,1.33e-07,0.0019654887218045,3.282804843270589,-2.9203e-10
-0.4,0.1,4.2836e-12,-4.9950000000000006e-11,-2.342e-11,-2.3805e-11,4.9950000000000006e-11,4.2836e-12,5,5,1.33e-07,-0.0017898496240601,-0.6195330719290392,6.164949999999998e-10
-0.3,0.1,-2.0432e-12,1.4800000000000004e-12,3.46e-11,1.4943999999999998e-10,1.4800000000000004e-12,2.0432e-12,5,5,1.33e-07,0.0112360902255639,4.50928202068356,6.917355000000001e-09
-0.2,0.1,3.41716e-11,-2.8400000000000004e-12,-3.594e-11,1.3596660000000003e-09,2.8400000000000004e-12,3.41716e-11,5,5,1.33e-07,0.1022305263157894,10.604379566993298,3.857851000000001e-08
-0.1,0.1,2.6989000000000004e-10,2.2000000000000002e-13,-2.9499000000000003e-10,7.865142e-09,2.2000000000000002e-13,2.6989000000000004e-10,5,5,1.33e-07,0.5913640601503757,8.36202304854341,9.795692000000002e-08
0.0,0.1,1.6072e-09,4.2190000000000005e-11,-1.6028e-09,2.0951050000000003e-08,4.2190000000000005e-11,1.6072e-09,5,5,1.33e-07,1.5752669172932328,6.090789014147084,1.1721429000000001e-07
0.1,0.1,4.4601e-09,-2.9660000000000004e-11,-4.4903e-09,3.1308e-08,2.9660000000000004e-11,4.4601e-09,5,5,1.33e-07,2.3539849624060145,3.4491929165921498,6.843224999999995e-08
0.2,0.1,7.8688e-09,-1.0500000000000002e-12,-7.8627e-09,3.4637499999999995e-08,1.0500000000000002e-12,7.8688e-09,5,5,1.33e-07,2.604323308270676,2.035438037996955,3.2675e-08
